Name,Type,Category,PP,Power,Accuracy,Battle Effect,In-Depth Effect,Secondary Effect,Detailed Effect,Effect Rate,Is Self Z-Move?,Corresponding Z-Move,Z-Move Item,Z-Move Power,Is Z-Move?,Z-Move Required Pokemon,Z-Move Required Moves,Moves that turn into this,Base Critical Hit Rate,Priority,Target,Pokemon Hit,Physical Contact?,Sound Type?,Punch Move?,Snatchable?,Z-Move?,Defrosts When Used?,Hits opposite side in triples?,Reflected?,Blocked?,Copyable?,Status Effects,Stats Altered,Z-Stats Altered,Ignores
Fling,Dark,Physical,10,1,100,The user flings its held item at the target to attack. This move's power and effects depend on the item.,"As the Base Power can get up to 130, it adds major strategy possibilities, especially on Dark Type Pokémon which get the Same Type Attack Bonus from this move. Causing 195 Base Power maximum There are several Base Power possibilities for the items. As every item is capable of being thrown, the lists are quite extensive so use this table to navigate to see what item corresponds to the power: Fling lists 10 20 30 40 50 60 70 80 90 100 130 However, that is not the only thing that Fling can do. Several items have got added effects. Below are those items, their effects and their Base Power. Picture Name Effect Fling Damage Fling Effect Flame Orb An item to be held by a Pokémon. It is a bizarre orb that inflicts a burn on the holder in battle. 30 Burns opponent King's Rock An item to be held by a Pokémon. It may cause the foe to flinch when the holder inflicts damage. 30 If hits before Opponent moves, the opponent flinches Light Ball An item to be held by PIKACHU. It is a puzzling orb that raises the Attack and Sp. Atk stat. 30 Paralyses opponent Mental Herb An item to be held by a Pokémon. It snaps the holder out of infatuation. It can be used only once. 10 Cures Infatuation on opponent Poison Barb An item to be held by a Pokémon. It is a small, poisonous barb that ups the power of Poison-type moves. 70 Poisons opponent Razor Fang An item to be held by a Pokémon. It may cause the foe to flinch when the holder inflicts damage. 30 If hits before Opponent moves, the opponent flinches Toxic Orb An item to be held by a Pokémon. It is a bizarre orb that badly poisons the holder in battle. 30 Badly Poisons opponent White Herb An item to be held by a Pokémon. It restores any lowered stat in battle. It can be used only once. 10 Restores Stat Changes on opponent Cheri Berry It may be used or held by a Pokémon to recover from paralysis. 10 Opponent recovers from Paralysis Chesto Berry It may be used or held by a Pokémon to recover from sleep. 10 Opponent recovers from Sleep Pecha Berry It may be used or held by a Pokémon to recover from poison. 10 Opponent recovers from Poison Rawst Berry It may be used or held by a Pokémon to recover from a burn. 10 Opponent recovers from Burn Aspear Berry It may be used or held by a Pokémon to defrost it. 10 Opponent recovers from being Frozen Leppa Berry It may be used or held by a Pokémon to restore a move's PP by 10. 10 Restores PP of a random move of the opponent by 10 Oran Berry It may be used or held by a Pokémon to heal the user by just 10 HP. 10 Heals Opponent by 10HP Persim Berry It may be used or held by a Pokémon to recover from confusion. 10 Opponent recovers from Confusion Lum Berry It may be used or held by a Pokémon to recover from any status problem. 10 Opponent recovers from any status problem Sitrus Berry It may be used or held by a Pokémon to heal the user's HP a little. 10 Opponent recovers 25% of target's HP Figy Berry If held by a Pokémon, it restores the user's HP in a pinch, but will cause confusion if it hates spicy food. 10 Opponent recovers HP but Confuses Wiki Berry If held by a Pokémon, it restores the user's HP in a pinch, but will cause confusion if it hates dry food. 10 Opponent recovers HP but Confuses Mago Berry If held by a Pokémon, it restores the user's HP in a pinch, but will cause confusion if it hates sweet food. 10 Opponent recovers HP but Confuses Aguav Berry If held by a Pokémon, it restores the user's HP in a pinch, but will cause confusion if it hates bitter food. 10 Opponent recovers HP but Confuses Iapapa Berry If held by a Pokémon, it restores the user's HP in a pinch, but may cause confusion if it hates sour food. 10 Opponent recovers HP but Confuses Liechi Berry If held by a Pokémon, it raises its Attack stat in a pinch. 10 Opponent raises Attack one stage Ganlon Berry If held by a Pokémon, it raises its Defense stat in a pinch. 10 Opponent raises Defense one stage Salac Berry If held by a Pokémon, it raises its Speed stat in a pinch. 10 Opponent raises Speed one stage Petaya Berry If held by a Pokémon, it raises its Sp. Atk stat in a pinch. 10 Opponent raises Special Attack one stage Apicot Berry If held by a Pokémon, it raises its Sp. Def stat in a pinch. 10 Opponent raises Special Defense one stage Lansat Berry If held by a Pokémon, it raises its critical-hit ratio in a pinch. 10 Opponent raises Critical Hit Ratio one stage Starf Berry If held by a Pokémon, it sharply raises one of its stats in a pinch. 10 Opponent raises a random stat one stage Micle Berry If held by a Pokémon, it raises the accuracy of a move just once in a pinch. 10 Opponent raises Accuracy one stage",Item's power and effects change based on the user's hold item. User no longer has the hold item.,,,FALSE,Black Hole Eclipse,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Floral Healing,Fairy,Other,10,0,0,The user restores the target's HP by up to half of its max HP. It restores more HP when the terrain is grass.,,Heals up to 50% of maximum Hit Points. Heals 100% of maximum Hit Points in Grassy Terrain,Resets all lowered stat modifications,,TRUE,,Fairium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,
Flower Shield,Fairy,Other,10,0,0,The user raises the Defense stat of all Grass-type Pokémon in battle with a mysterious power.,,Raises Defense of Grass-type Pokémon by 1 stage.,Boosts Defense by 1 stage,100,TRUE,,Fairium Z,,FALSE,,,,,0,All,All,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,
Fly,Flying,Physical,15,90,95,The user soars and then strikes its target on the next turn.,,"The user is protected the first turn, Attacks the second turn.",,,FALSE,Supersonic Skystrike,,175,FALSE,,,,6.25,0,All but self,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,,,
Flying Press,Fighting,Physical,10,100,95,The user dives down onto the target from the sky. This move is Fighting and Flying type simultaneously.,This move has it's own special type affinity Damage Given *2 *1 *1 *0.5 *2 *2 *2 *0.5 *1 *0.5 *0.5 *1 *1 *0 *1 *2 *1 *0.5,Has a secondary Flying-type,,,FALSE,All-Out Pummeling,,170,FALSE,,,,6.25,0,All but self,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,,,
Focus Blast,Fighting,Special,5,120,70,The user heightens its mental focus and unleashes its power. This may also lower the target's Sp. Def stat.,,May lower opponent's Special Defense one stage.,,10,FALSE,All-Out Pummeling,,190,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Focus Energy,Normal,Other,30,0,0,The user takes a deep breath and focuses so that critical hits land more easily.,,Increases user's critical hit rate.,Boosts Accuracy by 1 stage,,TRUE,,Normalium Z,,FALSE,,,,,0,Self,Self,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Focus Punch,Fighting,Physical,20,150,100,The user focuses its mind before launching a punch. This move fails if the user is hit before it is used.,,"Moves first in turn to charge, and last in the same turn to Attack. If damaged between this, the user flinches.",,,FALSE,All-Out Pummeling,,200,FALSE,,,,6.25,-3,Any Adjacent,Selected Target,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,
Follow Me,Normal,Other,20,0,0,"The user draws attention to itself, making all targets take aim only at the user.",,Draws Attacks towards the user rather than ally,Resets all lowered stat modifications,,TRUE,,Normalium Z,,FALSE,,,,,2,Self,Self,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Force Palm,Fighting,Physical,10,60,100,The target is attacked with a shock wave. This may also leave the target with paralysis.,,May induce paralysis.,,30,FALSE,All-Out Pummeling,,120,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Foresight,Normal,Other,40,0,0,Enables a Ghost-type target to be hit by Normal- and Fighting-type attacks. This also enables an evasive target to be hit.,,Allows opponent to be hit if Evasion is high. Allows Ghost-type Pokémon to be hit by Normal-type moves.,Increases Critical Hit Ratio by 1 stage,,TRUE,,Normalium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Forest's Curse,Grass,Other,20,0,100,The user puts a forest curse on the target. The target is now Grass type as well.,,Target gains the Grass-type,Boosts all stats by 1 stage,,TRUE,,Grassium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Foul Play,Dark,Physical,15,95,100,"The user turns the target's power against it. The higher the target's Attack stat, the greater the move's power.",This move utilises the opponent's current Attack stat into the calculation of this move. This takes status conditions and stat boosts/drops into consideration but does not include any boost from the opponent's ability.,Users the opponent's Attack stat in damage calculation,,,FALSE,Black Hole Eclipse,,175,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Freeze Shock,Ice,Physical,5,140,90,"On the second turn, the user hits the target with electrically charged ice. This may also leave the target with paralysis.",,May induce paralysis.,,30,FALSE,Subzero Slammer,,200,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Freeze-Dry,Ice,Special,20,70,100,The user rapidly cools the target. This may also leave the target frozen. This move is super effective on Water types.,This move has it's own special type affinity Damage Given *1 *0.5 *2 *1 *2 *0.5 *1 *1 *2 *2 *1 *1 *1 *1 *2 *1 *0.5 *1,Will always have a Super Effective hit on Water-type Pokémon,,10,FALSE,Subzero Slammer,,140,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Frenzy Plant,Grass,Special,5,150,90,The user slams the target with an enormous tree. The user can't move on the next turn.,,User cannot Attack on the next turn.,,,FALSE,Bloom Doom,,200,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Frost Breath,Ice,Special,10,60,90,The user blows its cold breath on the target. This attack always results in a critical hit.,,Always inflicts a Critical Hit,,100,FALSE,Subzero Slammer,,120,FALSE,,,,100,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Frustration,Normal,Physical,20,1,100,This full-power attack grows more powerful the less the user likes its Trainer.,"Frustration is the move that utilises the Happiness in the negative light, by rewarding the amount the Pokémon hates the trainer. It also is a Normal Type Physical Attack with 20PP and 100% accuracy and its power is calculated by the following means:   Base Power = (255 - Pokémon Happiness) / 2.5 This gives a maximum result of 102 and a minimum result of 1","The less happy the user, the stronger the Attack.",,,FALSE,Breakneck Blitz,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Fury Attack,Normal,Physical,20,15,85,The target is jabbed repeatedly with a horn or beak two to five times in a row.,,Attacks 2-5 times in a row. 37.5% chance of 2 hits. 37.5% chance of 3 hits. 12.5% chance of 4 hits. 12.5% chance of 5 hits,,,FALSE,Breakneck Blitz,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Fury Cutter,Bug,Physical,20,40,95,The target is slashed with scythes or claws. This attack becomes more powerful if it hits in succession.,,Move's power raises next turn if the move is successful.,,,FALSE,Savage Spin-Out,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Fury Swipes,Normal,Physical,15,18,80,The target is raked with sharp claws or scythes quickly two to five times in a row.,,Attacks 2-5 times in a row. 37.5% chance of 2 hits. 37.5% chance of 3 hits. 12.5% chance of 4 hits. 12.5% chance of 5 hits,,,FALSE,Breakneck Blitz,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Fusion Bolt,Electric,Physical,5,100,100,The user throws down a giant lightning bolt. This move's power is increased when influenced by an enormous flame.,"This move, if Fusion Flare has just been used this turn, will do double the damage.",Doubles damage if ally used Fusion Flare this turn,,,FALSE,Gigavolt Havoc,,180,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Fusion Flare,Fire,Special,5,100,100,The user brings down a giant flame. This move's power is increased when influenced by an enormous lightning bolt.,"This move, if Fusion Bolt has just been used this turn, will do double the damage.",Doubles damage if ally used Fusion Bolt this turn,,,FALSE,Inferno Overdrive,,180,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,,,
Future Sight,Psychic,Special,10,120,100,"Two turns after this move is used, a hunk of psychic energy attacks the target.","This move causes damage to the opponent two turns after it is used. The damage given cannot critical hit. It bypasses any Protection (Protect, Endure etc.) of the opponent on the turn it damages and if the opponent switches out, it hits the new Pokémon",Damage delays 2 turns.,,,FALSE,Shattered Psyche,,190,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Gastro Acid,Poison,Other,10,0,100,The user hurls up its stomach acids on the target. The fluid eliminates the effect of the target's Ability.,,Removes the target's ability,Boosts Speed by 1 stage,,TRUE,,Poisonium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Gear Grind,Steel,Physical,15,50,85,The user attacks by throwing steel gears at its target twice.,,Attacks twice in a row.,,,FALSE,Corkscrew Crash,,180,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Gear Up,Steel,Other,20,0,0,The user engages its gears to raise the Attack and Sp. Atk stats of ally Pokémon with the Plus or Minus Ability.,,Raises Attack and Special Attack of ally Pokémon with the Plus or Minus ability by 1 stage,Boosts Special Attack by 1 stage,,TRUE,,Steelium Z,,FALSE,,,,,0,All Allies,Team,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Genesis Supernova,Psychic,Special,1,185,0,"After obtaining Z-Power, the user, Mew, attacks the target with full force. The terrain will be charged with psychic energy.",,Activates Psychic Terrain,,,FALSE,,Psychium Z,,TRUE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Geomancy,Fairy,Other,10,0,0,"The user absorbs energy and sharply raises its Sp. Atk, Sp. Def, and Speed stats on the next turn.",,"On the second turn, raises Special Attack, Special Defense & Speed two stages",Boosts all stats by 1 stage,,TRUE,,Fairium Z,,FALSE,,,,,0,Self,Self,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Giga Drain,Grass,Special,10,75,100,A nutrient-draining attack. The user's HP is restored by half the damage taken by the target.,,User recovers half the damage inflicted.,,,FALSE,Bloom Doom,,140,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Giga Impact,Normal,Physical,5,150,90,The user charges at the target using every bit of its power. The user can't move on the next turn.,,User cannot Attack on the next turn.,,,FALSE,Breakneck Blitz,,200,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Gigavolt Havoc,Electric,Special,1,1,0,"The user hits the target with a powerful electric current collected by its Z-Power. The power varies, depending on the original move.",,No effect.,,,FALSE,,Electrium Z,,TRUE,,,"Bolt Strike,Charge Beam,Discharge,Electro Ball,Electroweb,Fusion Bolt,Nuzzle,Parabolic Charge,Shock Wave,Spark,Thunder,Thunder Fang,Thunder Punch,Thunder Shock,Thunderbolt,Volt Switch,Volt Tackle,Wild Charge,Zap Cannon,Zing Zap",6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Glaciate,Ice,Special,10,65,95,The user attacks by blowing freezing cold air at opposing Pokémon. This lowers their Speed stat.,,Lowers opponent's Speed one stage.,,100,FALSE,Subzero Slammer,,120,FALSE,,,,6.25,0,Adjacent Foes,All Adjacent Foes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Glare,Normal,Other,30,0,100,The user intimidates the target with the pattern on its belly to cause paralysis.,,Induces Paralysis,Boosts Special Defense by 1 stage,,TRUE,,Normalium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Grass Knot,Grass,Special,20,1,100,"The user snares the target with grass and trips it. The heavier the target, the greater the move's power.","This attack's power is based on your target's weight. This alone determines how strong, or how weak the attack is going to be. With as little as 20 Base Power, it can go as high as 120, making it a very powerful attack if used against the right team. Below is the set up of how it is calculated Weight Base Power Under 10kg Under 22lbs 20 10.1kg - 25kg 22.1lbs - 55lbs 40 25.1kg - 50kg 55.1lbs - 110lbs 60 50.1kg - 100kg 110.1lbs - 220lbs 80 100.1kg - 200kg 220.1lbs - 440lbs 100 Over 200kg Over 440lbs 120",Damage inflicted raises the heavier the opponent is.,,,FALSE,Bloom Doom,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Grass Pledge,Grass,Special,10,80,100,"A column of grass hits the target. When used with its water equivalent, its power increases and a vast swamp appears.","This move, if used in Double/Triple Battles with Water Pledge, will create a marsh which reduces the speed of all opponents by 50% for four turns. The power is increased to 150 This move, if used in Double/Triple Battles with Fire Pledge, will damage the opponents by 1/8th of their total Hit Points for four turns. If the opponents are of the Fire-Type, they don't receive damage. The power is increased to 150","If combined with Water Oath, lowers opponent's Speed one stage for four turns.",,,FALSE,Bloom Doom,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Grass Whistle,Grass,Other,15,0,55,The user plays a pleasant melody that lulls the target into a deep sleep.,,Induces sleep.,Boosts Speed by 1 stage,,TRUE,,Grassium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Grassy Terrain,Grass,Other,10,0,0,The user turns the ground to grass for five turns. This restores the HP of Pokémon on the ground a little every turn and powers up Grass type-moves.,This move creates a terrain that helps Pokémon on the ground for 5 turns. It increases their Hit Points by 1/16th per turn and increases Grass-type move power by 50%,Activates Grassy Terrain for 5 turns,Boosts Defense by 1 stage,,TRUE,,Grassium Z,,FALSE,,,,,0,All,Field,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Gravity,Psychic,Other,5,0,0,Enables Flying-type Pokémon or Pokémon with the Levitate Ability to be hit by Ground-type moves. Flying moves can't be used.,,Removes Ground-type resistance. Prevents certain moves from being used. Lowers all Pokémon's Evasion two stages,Boosts Special Attack by 1 stage,,TRUE,,Psychium Z,,FALSE,,,,,0,All,Field,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Growl,Normal,Other,40,0,100,"The user growls in an endearing way, making opposing Pokémon less wary. This lowers their Attack stat.",,Lowers opponent's Attack one stage.,Boosts Defense by 1 stage,,TRUE,,Normalium Z,,FALSE,,,,,0,Adjacent Foes,All Adjacent Foes,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Growth,Normal,Other,20,0,0,"The user's body grows all at once, raising the Attack and Sp. Atk stats.","This move increases Attack & Special Attack one stage in standard weather. However, if Sunny Day or Drought has been used and Growth is then used, the Pokémon's Attack & Special Attack is increased by two stages",Raises user's Attack & Special Attack one stage,Boosts Special Attack by 1 stage,,TRUE,,Normalium Z,,FALSE,,,,,0,Self,Self,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Grudge,Ghost,Other,5,0,0,"If the user faints, the user's grudge fully depletes the PP of the opponent's move that knocked it out.",,"If the user faints this turn, deletes the PP of opponent's last move.",This Pokémon becomes the focus,,TRUE,,Ghostium Z,,FALSE,,,,,0,Self,Self,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Guard Split,Psychic,Other,10,0,0,The user employs its psychic power to average its Defense and Sp. Def stats with those of the target.,,Averages Defense and Special Defense,Boosts Speed by 1 stage,,TRUE,,Psychium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,
Guard Swap,Psychic,Other,10,0,0,The user employs its psychic power to switch changes to its Defense and Sp. Def stats with the target.,,Switches user's Defense & Special Defense stat increases with opponent.,Boosts Speed by 1 stage,,TRUE,,Psychium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Guardian of Alola,Fairy,Special,1,1,0,"The user, the Land Spirit Pokémon, obtains Alola's energy using its Z-Power and attacks the target with full force. This reduces the target's HP greatly.",,Removes 75% of the target's Hit Points,,,FALSE,,Fairium Z,,TRUE,"Tapu Bulu,Tapu Fini,Tapu Koko,Tapu Lele",Nature's Madness,,6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Guillotine,Normal,Physical,5,1,30,"A vicious, tearing attack with big pincers. The target faints instantly if this attack hits.",,May cause one-hit KO.,,,FALSE,Breakneck Blitz,,180,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
